uid,area,outages,dt_stamp
207742023-11-29T11:30:35,20774,86,11/29/2023 11:30:35 AM
208152023-11-29T11:30:35,20815,4,11/29/2023 11:30:35 AM
208172023-11-29T11:30:35,20817,4,11/29/2023 11:30:35 AM
208722023-11-29T11:30:35,20872,11,11/29/2023 11:30:35 AM
208862023-11-29T11:30:35,20886,7,11/29/2023 11:30:35 AM
209022023-11-29T11:30:35,20902,4,11/29/2023 11:30:35 AM
208862023-11-30T11:15:38,20886,4,11/30/2023 11:15:38 AM
209022023-11-30T11:15:38,20902,4,11/30/2023 11:15:38 AM
209042023-11-30T11:15:38,20904,4,11/30/2023 11:15:38 AM
209062023-11-30T11:15:38,20906,4,11/30/2023 11:15:38 AM
209122023-11-30T11:15:38,20912,4,11/30/2023 11:15:38 AM
210132023-11-30T11:15:38,21013,4,11/30/2023 11:15:38 AM
208542023-12-01T12:00:41,20854,4,12/01/2023 12:00:41 PM
208722023-12-01T12:00:41,20872,115,12/01/2023 12:00:41 PM
208792023-12-01T12:00:41,20879,4,12/01/2023 12:00:41 PM
209042023-12-01T12:00:41,20904,25,12/01/2023 12:00:41 PM
209062023-12-01T12:00:41,20906,36,12/01/2023 12:00:41 PM
210302023-12-01T12:00:41,21030,4,12/01/2023 12:00:41 PM
210452023-12-01T12:00:41,21045,4,12/01/2023 12:00:41 PM
211172023-12-01T12:00:41,21117,4,12/01/2023 12:00:41 PM
211332023-12-01T12:00:41,21133,4,12/01/2023 12:00:41 PM
211362023-12-01T12:00:41,21136,4,12/01/2023 12:00:41 PM
211282023-11-14T13:00:43,21128,4,11/14/2023 01:00:43 PM
212022023-11-14T13:00:43,21202,4,11/14/2023 01:00:43 PM
212052023-11-14T13:00:43,21205,4,11/14/2023 01:00:43 PM
212102023-11-14T13:00:43,21210,4,11/14/2023 01:00:43 PM
212122023-11-14T13:00:43,21212,4,11/14/2023 01:00:43 PM
212162023-11-14T13:00:43,21216,6,11/14/2023 01:00:43 PM
212172023-11-14T13:00:43,21217,4,11/14/2023 01:00:43 PM
212182023-11-14T13:00:43,21218,4,11/14/2023 01:00:43 PM
212232023-11-14T13:00:43,21223,135,11/14/2023 01:00:43 PM
212242023-11-14T13:00:43,21224,4,11/14/2023 01:00:43 PM
215412023-11-14T13:00:43,21541,1,11/14/2023 01:00:43 PM
216402023-11-14T13:00:43,21640,2,11/14/2023 01:00:43 PM
210152023-11-30T11:15:38,21015,1,11/30/2023 11:15:38 AM
210432023-11-30T11:15:38,21043,4,11/30/2023 11:15:38 AM
210452023-11-30T11:15:38,21045,4,11/30/2023 11:15:38 AM
210502023-11-30T11:15:38,21050,1,11/30/2023 11:15:38 AM
210842023-11-30T11:15:38,21084,1,11/30/2023 11:15:38 AM
210852023-11-30T11:15:38,21085,7,11/30/2023 11:15:38 AM
211542023-11-30T11:15:38,21154,1,11/30/2023 11:15:38 AM
207232023-11-19T10:15:36,20723,19,11/19/2023 10:15:36 AM
207742023-11-19T10:15:36,20774,4,11/19/2023 10:15:36 AM
209102023-11-29T11:30:35,20910,4,11/29/2023 11:30:35 AM
210132023-11-29T11:30:35,21013,4,11/29/2023 11:30:35 AM
210422023-11-29T11:30:35,21042,50,11/29/2023 11:30:35 AM
210502023-11-29T11:30:35,21050,4,11/29/2023 11:30:35 AM
210612023-11-29T11:30:35,21061,4,11/29/2023 11:30:35 AM
210782023-11-29T11:30:35,21078,7,11/29/2023 11:30:35 AM
211132023-11-29T11:30:35,21113,4,11/29/2023 11:30:35 AM
211222023-11-29T11:30:35,21122,28,11/29/2023 11:30:35 AM
211322023-11-29T11:30:35,21132,4,11/29/2023 11:30:35 AM
212182023-11-29T11:30:35,21218,4,11/29/2023 11:30:35 AM
212212023-11-29T11:30:35,21221,4,11/29/2023 11:30:35 AM
212232023-11-29T11:30:35,21223,8,11/29/2023 11:30:35 AM
212262023-11-29T11:30:35,21226,4,11/29/2023 11:30:35 AM
212362023-11-29T11:30:35,21236,4,11/29/2023 11:30:35 AM
212392023-11-29T11:30:35,21239,4,11/29/2023 11:30:35 AM
215362023-11-29T11:30:35,21536,1,11/29/2023 11:30:35 AM
215612023-11-29T11:30:35,21561,6,11/29/2023 11:30:35 AM
216252023-11-29T11:30:35,21625,1,11/29/2023 11:30:35 AM
216432023-11-29T11:30:35,21643,4,11/29/2023 11:30:35 AM
217162023-11-29T11:30:35,21716,1,11/29/2023 11:30:35 AM
217422023-11-29T11:30:35,21742,16,11/29/2023 11:30:35 AM
217712023-11-29T11:30:35,21771,1,11/29/2023 11:30:35 AM
212062023-11-30T11:15:38,21206,4,11/30/2023 11:15:38 AM
212082023-11-30T11:15:38,21208,4,11/30/2023 11:15:38 AM
212152023-11-30T11:15:38,21215,4,11/30/2023 11:15:38 AM
212182023-11-30T11:15:38,21218,4,11/30/2023 11:15:38 AM
212222023-11-30T11:15:38,21222,4,11/30/2023 11:15:38 AM
212252023-11-30T11:15:38,21225,4,11/30/2023 11:15:38 AM
212272023-11-30T11:15:38,21227,4,11/30/2023 11:15:38 AM
212302023-11-30T11:15:38,21230,28,11/30/2023 11:15:38 AM
212372023-11-30T11:15:38,21237,4,11/30/2023 11:15:38 AM
212392023-11-30T11:15:38,21239,4,11/30/2023 11:15:38 AM
212442023-11-30T11:15:38,21244,4,11/30/2023 11:15:38 AM
216432023-11-14T13:00:43,21643,1,11/14/2023 01:00:43 PM
217022023-11-14T13:00:43,21702,1,11/14/2023 01:00:43 PM
217712023-11-14T13:00:43,21771,43,11/14/2023 01:00:43 PM
217872023-11-14T13:00:43,21787,1,11/14/2023 01:00:43 PM
217912023-11-14T13:00:43,21791,10,11/14/2023 01:00:43 PM
218012023-11-14T13:00:43,21801,5,11/14/2023 01:00:43 PM
218112023-11-14T13:00:43,21811,5,11/14/2023 01:00:43 PM
219212023-11-14T13:00:43,21921,8,11/14/2023 01:00:43 PM
206132023-11-14T13:15:36,20613,9,11/14/2023 01:15:36 PM
206532023-11-14T13:15:36,20653,9,11/14/2023 01:15:36 PM
206622023-11-14T13:15:36,20662,4,11/14/2023 01:15:36 PM
206642023-11-14T13:15:36,20664,1,11/14/2023 01:15:36 PM
207222023-11-14T13:15:36,20722,6,11/14/2023 01:15:36 PM
207722023-11-14T13:15:36,20772,4,11/14/2023 01:15:36 PM
212342023-11-16T18:00:37,21234,4,11/16/2023 06:00:37 PM
214092023-11-16T18:00:37,21409,4,11/16/2023 06:00:37 PM
208332023-11-19T10:15:36,20833,4,11/19/2023 10:15:36 AM
208522023-11-19T10:15:36,20852,5,11/19/2023 10:15:36 AM
208772023-11-19T10:15:36,20877,19,11/19/2023 10:15:36 AM
209022023-11-19T10:15:36,20902,131,11/19/2023 10:15:36 AM
209042023-11-19T10:15:36,20904,4,11/19/2023 10:15:36 AM
209102023-11-19T10:15:36,20910,6,11/19/2023 10:15:36 AM
210122023-11-19T10:15:36,21012,4,11/19/2023 10:15:36 AM
217762023-11-29T11:30:35,21776,1,11/29/2023 11:30:35 AM
218012023-11-29T11:30:35,21801,1,11/29/2023 11:30:35 AM
218422023-11-29T11:30:35,21842,27,11/29/2023 11:30:35 AM
218632023-11-29T11:30:35,21863,7,11/29/2023 11:30:35 AM
218752023-11-29T11:30:35,21875,1,11/29/2023 11:30:35 AM
219212023-11-29T11:30:35,21921,6,11/29/2023 11:30:35 AM
216132023-11-30T11:15:38,21613,4,11/30/2023 11:15:38 AM
216362023-11-30T11:15:38,21636,14,11/30/2023 11:15:38 AM
216402023-11-30T11:15:38,21640,33,11/30/2023 11:15:38 AM
216432023-11-30T11:15:38,21643,11,11/30/2023 11:15:38 AM
207852023-11-14T13:15:36,20785,4,11/14/2023 01:15:36 PM
208142023-11-14T13:15:36,20814,2,11/14/2023 01:15:36 PM
208172023-11-14T13:15:36,20817,4,11/14/2023 01:15:36 PM
208412023-11-14T13:15:36,20841,4,11/14/2023 01:15:36 PM
208722023-11-14T13:15:36,20872,1,11/14/2023 01:15:36 PM
208742023-11-14T13:15:36,20874,143,11/14/2023 01:15:36 PM
208892023-11-14T13:15:36,20889,1,11/14/2023 01:15:36 PM
208922023-11-14T13:15:36,20892,1,11/14/2023 01:15:36 PM
210422023-11-19T10:15:36,21042,4,11/19/2023 10:15:36 AM
210612023-11-19T10:15:36,21061,56,11/19/2023 10:15:36 AM
211082023-11-19T10:15:36,21108,4,11/19/2023 10:15:36 AM
211572023-11-19T10:15:36,21157,4,11/19/2023 10:15:36 AM
211582023-11-19T10:15:36,21158,6,11/19/2023 10:15:36 AM
211612023-11-19T10:15:36,21161,4,11/19/2023 10:15:36 AM
212062023-11-19T10:15:36,21206,4,11/19/2023 10:15:36 AM
212212023-11-19T10:15:36,21221,19,11/19/2023 10:15:36 AM
212252023-11-19T10:15:36,21225,33,11/19/2023 10:15:36 AM
216492023-11-30T11:15:38,21649,4,11/30/2023 11:15:38 AM
217042023-11-16T18:00:37,21704,7,11/16/2023 06:00:37 PM
206162023-11-16T18:15:36,20616,5,11/16/2023 06:15:36 PM
206642023-11-16T18:15:36,20664,2,11/16/2023 06:15:36 PM
207152023-11-16T18:15:36,20715,4,11/16/2023 06:15:36 PM
208742023-11-16T18:15:36,20874,252,11/16/2023 06:15:36 PM
212342023-11-19T10:15:36,21234,4,11/19/2023 10:15:36 AM
212392023-11-19T10:15:36,21239,4,11/19/2023 10:15:36 AM
214012023-11-19T10:15:36,21401,4,11/19/2023 10:15:36 AM
215022023-11-19T10:15:36,21502,6,11/19/2023 10:15:36 AM
216362023-11-19T10:15:36,21636,14,11/19/2023 10:15:36 AM
216482023-11-19T10:15:36,21648,4,11/19/2023 10:15:36 AM
216602023-11-19T10:15:36,21660,41,11/19/2023 10:15:36 AM
218012023-11-19T10:15:36,21801,71,11/19/2023 10:15:36 AM
218422023-11-19T10:15:36,21842,4,11/19/2023 10:15:36 AM
218612023-11-20T09:45:35,21861,4,11/20/2023 09:45:35 AM
218652023-11-20T09:45:35,21865,4,11/20/2023 09:45:35 AM
206402023-11-20T19:15:36,20640,1,11/20/2023 07:15:36 PM
206532023-11-20T19:15:36,20653,4,11/20/2023 07:15:36 PM
207062023-11-20T19:15:36,20706,4,11/20/2023 07:15:36 PM
207322023-11-20T19:15:36,20732,4,11/20/2023 07:15:36 PM
207852023-11-20T19:15:36,20785,4,11/20/2023 07:15:36 PM
210012023-11-20T19:15:36,21001,4,11/20/2023 07:15:36 PM
210142023-11-20T19:15:36,21014,4,11/20/2023 07:15:36 PM
210432023-11-20T19:15:36,21043,4,11/20/2023 07:15:36 PM
210452023-11-20T19:15:36,21045,4,11/20/2023 07:15:36 PM
206072023-11-29T11:45:36,20607,1,11/29/2023 11:45:36 AM
206132023-11-29T11:45:36,20613,3,11/29/2023 11:45:36 AM
206162023-11-29T11:45:36,20616,27,11/29/2023 11:45:36 AM
206462023-11-29T11:45:36,20646,12,11/29/2023 11:45:36 AM
207222023-11-29T11:45:36,20722,12,11/29/2023 11:45:36 AM
207232023-11-29T11:45:36,20723,4,11/29/2023 11:45:36 AM
212052023-12-01T12:00:41,21205,4,12/01/2023 12:00:41 PM
212102023-12-01T12:00:41,21210,4,12/01/2023 12:00:41 PM
212152023-12-01T12:00:41,21215,4,12/01/2023 12:00:41 PM
212182023-12-01T12:00:41,21218,4,12/01/2023 12:00:41 PM
212342023-12-01T12:00:41,21234,4,12/01/2023 12:00:41 PM
212362023-12-01T12:00:41,21236,6,12/01/2023 12:00:41 PM
207362023-11-29T11:45:36,20736,3,11/29/2023 11:45:36 AM
214092023-12-01T12:00:41,21409,4,12/01/2023 12:00:41 PM
216292023-12-01T12:00:41,21629,1,12/01/2023 12:00:41 PM
217042023-12-01T12:00:41,21704,1,12/01/2023 12:00:41 PM
217842023-12-01T12:00:41,21784,4,12/01/2023 12:00:41 PM
218012023-12-01T12:00:41,21801,56,12/01/2023 12:00:41 PM
219012023-12-01T12:00:41,21901,4,12/01/2023 12:00:41 PM
206392023-12-02T09:45:34,20639,36,12/02/2023 09:45:34 AM
206502023-12-02T09:45:34,20650,1,12/02/2023 09:45:34 AM
206592023-12-02T09:45:34,20659,2,12/02/2023 09:45:34 AM
206882023-12-02T09:45:34,20688,6,12/02/2023 09:45:34 AM
207062023-12-02T09:45:34,20706,108,12/02/2023 09:45:34 AM
207202023-12-02T09:45:34,20720,4,12/02/2023 09:45:34 AM
207482023-12-02T09:45:34,20748,31,12/02/2023 09:45:34 AM
207742023-12-02T09:45:34,20774,4,12/02/2023 09:45:34 AM
208142023-12-02T09:45:34,20814,2,12/02/2023 09:45:34 AM
208502023-12-02T09:45:34,20850,4,12/02/2023 09:45:34 AM
208522023-12-02T09:45:34,20852,303,12/02/2023 09:45:34 AM
208892023-12-02T09:45:34,20889,1,12/02/2023 09:45:34 AM
208922023-12-02T09:45:34,20892,1,12/02/2023 09:45:34 AM
209052023-12-02T09:45:34,20905,4,12/02/2023 09:45:34 AM
210122023-12-02T09:45:34,21012,4,12/02/2023 09:45:34 AM
210302023-12-02T09:45:34,21030,4,12/02/2023 09:45:34 AM
210452023-12-02T09:45:34,21045,4,12/02/2023 09:45:34 AM
210542023-12-02T09:45:34,21054,4,12/02/2023 09:45:34 AM
207442023-11-29T11:45:36,20744,4,11/29/2023 11:45:36 AM
207742023-11-29T11:45:36,20774,86,11/29/2023 11:45:36 AM
208152023-11-29T11:45:36,20815,4,11/29/2023 11:45:36 AM
208172023-11-29T11:45:36,20817,4,11/29/2023 11:45:36 AM
208722023-11-29T11:45:36,20872,11,11/29/2023 11:45:36 AM
208862023-11-29T11:45:36,20886,7,11/29/2023 11:45:36 AM
209022023-11-29T11:45:36,20902,4,11/29/2023 11:45:36 AM
209102023-11-29T11:45:36,20910,4,11/29/2023 11:45:36 AM
210132023-11-29T11:45:36,21013,4,11/29/2023 11:45:36 AM
210422023-11-29T11:45:36,21042,4,11/29/2023 11:45:36 AM
210502023-11-29T11:45:36,21050,4,11/29/2023 11:45:36 AM
210612023-11-29T11:45:36,21061,4,11/29/2023 11:45:36 AM
216552023-11-30T11:15:38,21655,4,11/30/2023 11:15:38 AM
216592023-11-30T11:15:38,21659,1,11/30/2023 11:15:38 AM
216632023-11-30T11:15:38,21663,51,11/30/2023 11:15:38 AM
217042023-11-30T11:15:38,21704,1,11/30/2023 11:15:38 AM
217932023-11-30T11:15:38,21793,1,11/30/2023 11:15:38 AM
218012023-11-30T11:15:38,21801,4,11/30/2023 11:15:38 AM
218112023-11-30T11:15:38,21811,1,11/30/2023 11:15:38 AM
218372023-11-30T11:15:38,21837,1,11/30/2023 11:15:38 AM
219182023-11-30T11:15:38,21918,5,11/30/2023 11:15:38 AM
209102023-11-30T19:30:35,20910,4,11/30/2023 07:30:35 PM
210302023-11-30T19:30:35,21030,4,11/30/2023 07:30:35 PM
210542023-11-30T19:30:35,21054,4,11/30/2023 07:30:35 PM
211022023-11-30T19:30:35,21102,4,11/30/2023 07:30:35 PM
211442023-11-30T19:30:35,21144,4,11/30/2023 07:30:35 PM
210302023-11-16T18:15:36,21030,4,11/16/2023 06:15:36 PM
209022023-11-14T13:15:36,20902,10,11/14/2023 01:15:36 PM
209102023-11-14T13:15:36,20910,4,11/14/2023 01:15:36 PM
210142023-11-14T13:15:36,21014,4,11/14/2023 01:15:36 PM
210602023-11-14T13:15:36,21060,14,11/14/2023 01:15:36 PM
210742023-11-14T13:15:36,21074,4,11/14/2023 01:15:36 PM
210932023-11-14T13:15:36,21093,4,11/14/2023 01:15:36 PM
211282023-11-14T13:15:36,21128,4,11/14/2023 01:15:36 PM
212022023-11-14T13:15:36,21202,4,11/14/2023 01:15:36 PM
212052023-11-14T13:15:36,21205,4,11/14/2023 01:15:36 PM
212102023-11-14T13:15:36,21210,4,11/14/2023 01:15:36 PM
212162023-11-14T13:15:36,21216,6,11/14/2023 01:15:36 PM
212172023-11-14T13:15:36,21217,4,11/14/2023 01:15:36 PM
212182023-11-14T13:15:36,21218,4,11/14/2023 01:15:36 PM
212232023-11-14T13:15:36,21223,135,11/14/2023 01:15:36 PM
212392023-11-14T13:15:36,21239,4,11/14/2023 01:15:36 PM
215362023-11-14T13:15:36,21536,5,11/14/2023 01:15:36 PM
215412023-11-14T13:15:36,21541,1,11/14/2023 01:15:36 PM
215502023-11-14T13:15:36,21550,18,11/14/2023 01:15:36 PM
216432023-11-14T13:15:36,21643,1,11/14/2023 01:15:36 PM
217022023-11-14T13:15:36,21702,1,11/14/2023 01:15:36 PM
217872023-11-14T13:15:36,21787,1,11/14/2023 01:15:36 PM
217912023-11-14T13:15:36,21791,10,11/14/2023 01:15:36 PM
218012023-11-14T13:15:36,21801,5,11/14/2023 01:15:36 PM
218112023-11-14T13:15:36,21811,9,11/14/2023 01:15:36 PM
219212023-11-14T13:15:36,21921,8,11/14/2023 01:15:36 PM
206012023-11-14T13:30:36,20601,4,11/14/2023 01:30:36 PM
206032023-11-14T13:30:36,20603,1,11/14/2023 01:30:36 PM
206132023-11-14T13:30:36,20613,9,11/14/2023 01:30:36 PM
211312023-11-16T18:15:36,21131,4,11/16/2023 06:15:36 PM
211362023-11-16T18:15:36,21136,8,11/16/2023 06:15:36 PM
210782023-11-29T11:45:36,21078,7,11/29/2023 11:45:36 AM
211132023-11-29T11:45:36,21113,4,11/29/2023 11:45:36 AM
211222023-11-29T11:45:36,21122,28,11/29/2023 11:45:36 AM
211322023-11-29T11:45:36,21132,4,11/29/2023 11:45:36 AM
212022023-11-29T11:45:36,21202,4,11/29/2023 11:45:36 AM
212112023-11-29T11:45:36,21211,4,11/29/2023 11:45:36 AM
212182023-11-29T11:45:36,21218,4,11/29/2023 11:45:36 AM
212212023-11-29T11:45:36,21221,4,11/29/2023 11:45:36 AM
212232023-11-29T11:45:36,21223,8,11/29/2023 11:45:36 AM
212242023-11-29T11:45:36,21224,4,11/29/2023 11:45:36 AM
212262023-11-29T11:45:36,21226,4,11/29/2023 11:45:36 AM
212362023-11-29T11:45:36,21236,4,11/29/2023 11:45:36 AM
212392023-11-29T11:45:36,21239,4,11/29/2023 11:45:36 AM
215362023-11-29T11:45:36,21536,1,11/29/2023 11:45:36 AM
206072023-11-30T11:30:37,20607,1,11/30/2023 11:30:37 AM
206372023-11-30T11:30:37,20637,2,11/30/2023 11:30:37 AM
206572023-11-30T11:30:37,20657,3,11/30/2023 11:30:37 AM
206592023-11-30T11:30:37,20659,3,11/30/2023 11:30:37 AM
206622023-11-30T11:30:37,20662,1,11/30/2023 11:30:37 AM
206772023-11-30T11:30:37,20677,4,11/30/2023 11:30:37 AM
207162023-11-30T11:30:37,20716,7,11/30/2023 11:30:37 AM
207352023-11-30T11:30:37,20735,4,11/30/2023 11:30:37 AM
207442023-11-30T11:30:37,20744,27,11/30/2023 11:30:37 AM
207762023-11-30T11:30:37,20776,4,11/30/2023 11:30:37 AM
207842023-11-30T11:30:37,20784,4,11/30/2023 11:30:37 AM
208172023-11-30T11:30:37,20817,4,11/30/2023 11:30:37 AM
208542023-11-30T11:30:37,20854,4,11/30/2023 11:30:37 AM
207432023-12-01T12:15:35,20743,58,12/01/2023 12:15:35 PM
206532023-11-14T13:30:36,20653,9,11/14/2023 01:30:36 PM
206622023-11-14T13:30:36,20662,4,11/14/2023 01:30:36 PM
206642023-11-14T13:30:36,20664,1,11/14/2023 01:30:36 PM
207722023-11-14T13:30:36,20772,4,11/14/2023 01:30:36 PM
208142023-11-14T13:30:36,20814,2,11/14/2023 01:30:36 PM
208172023-11-14T13:30:36,20817,4,11/14/2023 01:30:36 PM
208722023-11-14T13:30:36,20872,1,11/14/2023 01:30:36 PM
208742023-11-14T13:30:36,20874,143,11/14/2023 01:30:36 PM
208892023-11-14T13:30:36,20889,1,11/14/2023 01:30:36 PM
208922023-11-14T13:30:36,20892,1,11/14/2023 01:30:36 PM
209022023-11-14T13:30:36,20902,10,11/14/2023 01:30:36 PM
209102023-11-14T13:30:36,20910,4,11/14/2023 01:30:36 PM
210142023-11-14T13:30:36,21014,4,11/14/2023 01:30:36 PM
210602023-11-14T13:30:36,21060,14,11/14/2023 01:30:36 PM
210742023-11-14T13:30:36,21074,4,11/14/2023 01:30:36 PM
211282023-11-14T13:30:36,21128,4,11/14/2023 01:30:36 PM
212022023-11-14T13:30:36,21202,4,11/14/2023 01:30:36 PM
211572023-11-16T18:15:36,21157,4,11/16/2023 06:15:36 PM
212012023-11-16T18:15:36,21201,4,11/16/2023 06:15:36 PM
212182023-11-16T18:15:36,21218,4,11/16/2023 06:15:36 PM
206162023-11-19T10:30:34,20616,6,11/19/2023 10:30:34 AM
206392023-11-19T10:30:34,20639,1,11/19/2023 10:30:34 AM
207232023-11-19T10:30:34,20723,19,11/19/2023 10:30:34 AM
207742023-11-19T10:30:34,20774,4,11/19/2023 10:30:34 AM
208332023-11-19T10:30:34,20833,4,11/19/2023 10:30:34 AM
208522023-11-19T10:30:34,20852,5,11/19/2023 10:30:34 AM
208772023-11-19T10:30:34,20877,19,11/19/2023 10:30:34 AM
209022023-11-19T10:30:34,20902,131,11/19/2023 10:30:34 AM
209042023-11-19T10:30:34,20904,4,11/19/2023 10:30:34 AM
209102023-11-19T10:30:34,20910,6,11/19/2023 10:30:34 AM
210122023-11-19T10:30:34,21012,4,11/19/2023 10:30:34 AM
210422023-11-19T10:30:34,21042,4,11/19/2023 10:30:34 AM
210612023-11-19T10:30:34,21061,56,11/19/2023 10:30:34 AM
212202023-11-16T18:15:36,21220,4,11/16/2023 06:15:36 PM
212212023-11-16T18:15:36,21221,4,11/16/2023 06:15:36 PM
211082023-11-19T10:30:34,21108,4,11/19/2023 10:30:34 AM
208892023-11-21T14:30:35,20889,1,11/21/2023 02:30:35 PM
215612023-11-29T11:45:36,21561,6,11/29/2023 11:45:36 AM
216252023-11-29T11:45:36,21625,1,11/29/2023 11:45:36 AM
208552023-11-30T11:30:37,20855,4,11/30/2023 11:30:37 AM
208782023-11-30T11:30:37,20878,4,11/30/2023 11:30:37 AM
209022023-11-30T11:30:37,20902,4,11/30/2023 11:30:37 AM
209042023-11-30T11:30:37,20904,4,11/30/2023 11:30:37 AM
209062023-11-30T11:30:37,20906,4,11/30/2023 11:30:37 AM
209122023-11-30T11:30:37,20912,4,11/30/2023 11:30:37 AM
208922023-11-21T14:30:35,20892,1,11/21/2023 02:30:35 PM
209012023-11-21T14:30:35,20901,4,11/21/2023 02:30:35 PM
210122023-11-21T14:30:35,21012,4,11/21/2023 02:30:35 PM
210432023-11-21T14:30:35,21043,4,11/21/2023 02:30:35 PM
210742023-11-21T14:30:35,21074,4,11/21/2023 02:30:35 PM
215612023-11-27T09:45:35,21561,1,11/27/2023 09:45:35 AM
216402023-11-27T09:45:35,21640,3,11/27/2023 09:45:35 AM
216492023-11-27T09:45:35,21649,4,11/27/2023 09:45:35 AM
216622023-11-27T09:45:35,21662,1,11/27/2023 09:45:35 AM
217162023-11-27T09:45:35,21716,1,11/27/2023 09:45:35 AM
217422023-11-27T09:45:35,21742,53,11/27/2023 09:45:35 AM
217552023-11-27T09:45:35,21755,1,11/27/2023 09:45:35 AM
210132023-11-30T11:30:37,21013,4,11/30/2023 11:30:37 AM
210142023-11-30T11:30:37,21014,4,11/30/2023 11:30:37 AM
210432023-11-30T11:30:37,21043,4,11/30/2023 11:30:37 AM
210452023-11-30T11:30:37,21045,4,11/30/2023 11:30:37 AM
210852023-11-30T11:30:37,21085,7,11/30/2023 11:30:37 AM
211222023-11-30T11:30:37,21122,4,11/30/2023 11:30:37 AM
212062023-11-30T11:30:37,21206,4,11/30/2023 11:30:37 AM
212082023-11-30T11:30:37,21208,4,11/30/2023 11:30:37 AM
212132023-11-30T11:30:37,21213,4,11/30/2023 11:30:37 AM
212152023-11-30T11:30:37,21215,4,11/30/2023 11:30:37 AM
207472023-12-01T12:15:35,20747,4,12/01/2023 12:15:35 PM
207822023-12-01T12:15:35,20782,66,12/01/2023 12:15:35 PM
208542023-12-01T12:15:35,20854,4,12/01/2023 12:15:35 PM
208722023-12-01T12:15:35,20872,115,12/01/2023 12:15:35 PM
211572023-11-19T10:30:34,21157,4,11/19/2023 10:30:34 AM
211582023-11-19T10:30:34,21158,6,11/19/2023 10:30:34 AM
211612023-11-19T10:30:34,21161,4,11/19/2023 10:30:34 AM
212252023-11-19T10:30:34,21225,33,11/19/2023 10:30:34 AM
212272023-11-19T10:30:34,21227,4,11/19/2023 10:30:34 AM
212342023-11-19T10:30:34,21234,4,11/19/2023 10:30:34 AM
216432023-11-29T11:45:36,21643,4,11/29/2023 11:45:36 AM
217162023-11-29T11:45:36,21716,1,11/29/2023 11:45:36 AM
217422023-11-29T11:45:36,21742,11,11/29/2023 11:45:36 AM
217712023-11-29T11:45:36,21771,1,11/29/2023 11:45:36 AM
218422023-11-29T11:45:36,21842,26,11/29/2023 11:45:36 AM
218632023-11-29T11:45:36,21863,1,11/29/2023 11:45:36 AM
218752023-11-29T11:45:36,21875,1,11/29/2023 11:45:36 AM
219212023-11-29T11:45:36,21921,6,11/29/2023 11:45:36 AM
212182023-11-30T11:30:37,21218,4,11/30/2023 11:30:37 AM
212202023-11-30T11:30:37,21220,4,11/30/2023 11:30:37 AM
212222023-11-30T11:30:37,21222,4,11/30/2023 11:30:37 AM
212252023-11-30T11:30:37,21225,4,11/30/2023 11:30:37 AM
212272023-11-30T11:30:37,21227,4,11/30/2023 11:30:37 AM
212292023-11-30T11:30:37,21229,8,11/30/2023 11:30:37 AM
212302023-11-30T11:30:37,21230,28,11/30/2023 11:30:37 AM
212372023-11-30T11:30:37,21237,4,11/30/2023 11:30:37 AM
212302023-11-16T18:15:36,21230,4,11/16/2023 06:15:36 PM
212392023-11-30T11:30:37,21239,4,11/30/2023 11:30:37 AM
212442023-11-30T11:30:37,21244,4,11/30/2023 11:30:37 AM
216132023-11-30T11:30:37,21613,4,11/30/2023 11:30:37 AM
216362023-11-30T11:30:37,21636,14,11/30/2023 11:30:37 AM
216402023-11-30T11:30:37,21640,33,11/30/2023 11:30:37 AM
216432023-11-30T11:30:37,21643,11,11/30/2023 11:30:37 AM
216492023-11-30T11:30:37,21649,4,11/30/2023 11:30:37 AM
216592023-11-30T11:30:37,21659,1,11/30/2023 11:30:37 AM
216632023-11-30T11:30:37,21663,51,11/30/2023 11:30:37 AM
217932023-11-30T11:30:37,21793,1,11/30/2023 11:30:37 AM
218012023-11-30T11:30:37,21801,4,11/30/2023 11:30:37 AM
218112023-11-30T11:30:37,21811,1,11/30/2023 11:30:37 AM
208792023-12-01T12:15:35,20879,4,12/01/2023 12:15:35 PM
209042023-12-01T12:15:35,20904,25,12/01/2023 12:15:35 PM
209062023-12-01T12:15:35,20906,36,12/01/2023 12:15:35 PM
210302023-12-01T12:15:35,21030,4,12/01/2023 12:15:35 PM
210452023-12-01T12:15:35,21045,4,12/01/2023 12:15:35 PM
211172023-12-01T12:15:35,21117,4,12/01/2023 12:15:35 PM
211362023-12-01T12:15:35,21136,4,12/01/2023 12:15:35 PM
212052023-12-01T12:15:35,21205,4,12/01/2023 12:15:35 PM
212062023-12-01T12:15:35,21206,4,12/01/2023 12:15:35 PM
212102023-12-01T12:15:35,21210,4,12/01/2023 12:15:35 PM
212152023-12-01T12:15:35,21215,4,12/01/2023 12:15:35 PM
212182023-12-01T12:15:35,21218,4,12/01/2023 12:15:35 PM
212342023-11-16T18:15:36,21234,4,11/16/2023 06:15:36 PM
214092023-11-16T18:15:36,21409,4,11/16/2023 06:15:36 PM
217042023-11-16T18:15:36,21704,7,11/16/2023 06:15:36 PM
212222023-11-17T18:45:35,21222,4,11/17/2023 06:45:35 PM
212392023-11-19T10:30:34,21239,4,11/19/2023 10:30:34 AM
212342023-12-01T12:15:35,21234,4,12/01/2023 12:15:35 PM
212362023-12-01T12:15:35,21236,6,12/01/2023 12:15:35 PM
